annee,tour,departement,departement_nom,nuance,famille_politique,inscrits,votants,abstentions,exprimes,voix,taux_participation,taux_abstention,pct_exprimes,pct_inscrits,ancien_midi_pyrenees,ancien_languedoc_roussillon,typologie
2012,2,34,Hérault,FN,Extrême droite,747507,438231,309276,421236,42288,58.63,41.37,10.04,5.66,False,True,Rural
2012,2,34,Hérault,VEC,Écologie,747507,438231,309276,421236,21354,58.63,41.37,5.07,2.86,False,True,Rural
2012,2,34,Hérault,PRV,Autres,747507,438231,309276,421236,9467,58.63,41.37,2.25,1.27,False,True,Rural
2012,2,34,Hérault,AUT,Autres,747507,438231,309276,421236,0,58.63,41.37,0.0,0.0,False,True,Rural
2012,2,34,Hérault,RDG,Autres,747507,438231,309276,421236,0,58.63,41.37,0.0,0.0,False,True,Rural
2012,2,34,Hérault,DVG,Gauche,747507,438231,309276,421236,0,58.63,41.37,0.0,0.0,False,True,Rural
2012,2,34,Hérault,DVD,Droite,747507,438231,309276,421236,0,58.63,41.37,0.0,0.0,False,True,Rural
2012,2,34,Hérault,CEN,Autres,747507,438231,309276,421236,0,58.63,41.37,0.0,0.0,False,True,Rural
2012,2,34,Hérault,NCE,Autres,747507,438231,309276,421236,0,58.63,41.37,0.0,0.0,False,True,Rural
2012,2,34,Hérault,ALLI,Autres,747507,438231,309276,421236,0,58.63,41.37,0.0,0.0,False,True,Rural
2012,2,34,Hérault,ECO,Autres,747507,438231,309276,421236,0,58.63,41.37,0.0,0.0,False,True,Rural
2012,2,34,Hérault,FG,Autres,747507,438231,309276,421236,0,58.63,41.37,0.0,0.0,False,True,Rural
2012,2,34,Hérault,REG,Autres,747507,438231,309276,421236,0,58.63,41.37,0.0,0.0,False,True,Rural
2012,2,34,Hérault,EXD,Autres,747507,438231,309276,421236,0,58.63,41.37,0.0,0.0,False,True,Rural
2012,2,46,Lot,RDG,Autres,70187,45010,25177,43189,25847,64.13,35.87,59.85,36.83,True,False,Rural
2012,2,46,Lot,UMP,Droite,70187,45010,25177,43189,17342,64.13,35.87,40.15,24.71,True,False,Rural
2012,2,46,Lot,DVD,Droite,70187,45010,25177,43189,0,64.13,35.87,0.0,0.0,True,False,Rural
2012,2,46,Lot,PRV,Autres,70187,45010,25177,43189,0,64.13,35.87,0.0,0.0,True,False,Rural
2012,2,46,Lot,CEN,Autres,70187,45010,25177,43189,0,64.13,35.87,0.0,0.0,True,False,Rural
2012,2,46,Lot,VEC,Écologie,70187,45010,25177,43189,0,64.13,35.87,0.0,0.0,True,False,Rural
2012,2,46,Lot,REG,Autres,70187,45010,25177,43189,0,64.13,35.87,0.0,0.0,True,False,Rural
2012,2,46,Lot,ALLI,Autres,70187,45010,25177,43189,0,64.13,35.87,0.0,0.0,True,False,Rural
2012,2,46,Lot,DVG,Gauche,70187,45010,25177,43189,0,64.13,35.87,0.0,0.0,True,False,Rural
2012,2,46,Lot,FG,Autres,70187,45010,25177,43189,0,64.13,35.87,0.0,0.0,True,False,Rural
2012,2,46,Lot,EXD,Autres,70187,45010,25177,43189,0,64.13,35.87,0.0,0.0,True,False,Rural
2012,2,46,Lot,ECO,Autres,70187,45010,25177,43189,0,64.13,35.87,0.0,0.0,True,False,Rural
2012,2,46,Lot,FN,Extrême droite,70187,45010,25177,43189,0,64.13,35.87,0.0,0.0,True,False,Rural
2012,2,46,Lot,AUT,Autres,70187,45010,25177,43189,0,64.13,35.87,0.0,0.0,True,False,Rural
2012,2,46,Lot,NCE,Autres,70187,45010,25177,43189,0,64.13,35.87,0.0,0.0,True,False,Rural
2012,2,46,Lot,SOC,Autres,70187,45010,25177,43189,0,64.13,35.87,0.0,0.0,True,False,Rural
2012,2,48,Lozère,UMP,Droite,59904,41416,18488,39864,20138,69.14,30.86,50.52,33.62,False,True,Rural
2012,2,48,Lozère,SOC,Autres,59904,41416,18488,39864,19726,69.14,30.86,49.48,32.93,False,True,Rural
2012,2,48,Lozère,PRV,Autres,59904,41416,18488,39864,0,69.14,30.86,0.0,0.0,False,True,Rural
2012,2,48,Lozère,DVG,Gauche,59904,41416,18488,39864,0,69.14,30.86,0.0,0.0,False,True,Rural
2012,2,48,Lozère,FG,Autres,59904,41416,18488,39864,0,69.14,30.86,0.0,0.0,False,True,Rural
2012,2,48,Lozère,VEC,Écologie,59904,41416,18488,39864,0,69.14,30.86,0.0,0.0,False,True,Rural
2012,2,48,Lozère,FN,Extrême droite,59904,41416,18488,39864,0,69.14,30.86,0.0,0.0,False,True,Rural
2012,2,48,Lozère,AUT,Autres,59904,41416,18488,39864,0,69.14,30.86,0.0,0.0,False,True,Rural
2012,2,48,Lozère,DVD,Droite,59904,41416,18488,39864,0,69.14,30.86,0.0,0.0,False,True,Rural
2012,2,48,Lozère,ALLI,Autres,59904,41416,18488,39864,0,69.14,30.86,0.0,0.0,False,True,Rural
2012,2,48,Lozère,EXD,Autres,59904,41416,18488,39864,0,69.14,30.86,0.0,0.0,False,True,Rural
2012,2,48,Lozère,REG,Autres,59904,41416,18488,39864,0,69.14,30.86,0.0,0.0,False,True,Rural
2012,2,48,Lozère,RDG,Autres,59904,41416,18488,39864,0,69.14,30.86,0.0,0.0,False,True,Rural
2012,2,48,Lozère,CEN,Autres,59904,41416,18488,39864,0,69.14,30.86,0.0,0.0,False,True,Rural
2012,2,48,Lozère,ECO,Autres,59904,41416,18488,39864,0,69.14,30.86,0.0,0.0,False,True,Rural
2012,2,48,Lozère,NCE,Autres,59904,41416,18488,39864,0,69.14,30.86,0.0,0.0,False,True,Rural
2012,2,65,Hautes-Pyrénées,SOC,Autres,177406,104554,72852,99987,33413,58.93,41.07,33.42,18.83,True,False,Rural
2012,2,65,Hautes-Pyrénées,RDG,Autres,177406,104554,72852,99987,32403,58.93,41.07,32.41,18.26,True,False,Rural
2012,2,65,Hautes-Pyrénées,UMP,Droite,177406,104554,72852,99987,17648,58.93,41.07,17.65,9.95,True,False,Rural
2012,2,65,Hautes-Pyrénées,PRV,Autres,177406,104554,72852,99987,16523,58.93,41.07,16.53,9.31,True,False,Rural
2012,2,65,Hautes-Pyrénées,FN,Extrême droite,177406,104554,72852,99987,0,58.93,41.07,0.0,0.0,True,False,Rural
2012,2,65,Hautes-Pyrénées,DVG,Gauche,177406,104554,72852,99987,0,58.93,41.07,0.0,0.0,True,False,Rural
2012,2,65,Hautes-Pyrénées,ECO,Autres,177406,104554,72852,99987,0,58.93,41.07,0.0,0.0,True,False,Rural
2012,2,65,Hautes-Pyrénées,CEN,Autres,177406,104554,72852,99987,0,58.93,41.07,0.0,0.0,True,False,Rural
2012,2,65,Hautes-Pyrénées,REG,Autres,177406,104554,72852,99987,0,58.93,41.07,0.0,0.0,True,False,Rural
2012,2,65,Hautes-Pyrénées,FG,Autres,177406,104554,72852,99987,0,58.93,41.07,0.0,0.0,True,False,Rural
2012,2,65,Hautes-Pyrénées,VEC,Écologie,177406,104554,72852,99987,0,58.93,41.07,0.0,0.0,True,False,Rural
2012,2,65,Hautes-Pyrénées,NCE,Autres,177406,104554,72852,99987,0,58.93,41.07,0.0,0.0,True,False,Rural
2012,2,65,Hautes-Pyrénées,DVD,Droite,177406,104554,72852,99987,0,58.93,41.07,0.0,0.0,True,False,Rural
2012,2,65,Hautes-Pyrénées,EXD,Autres,177406,104554,72852,99987,0,58.93,41.07,0.0,0.0,True,False,Rural
2012,2,65,Hautes-Pyrénées,AUT,Autres,177406,104554,72852,99987,0,58.93,41.07,0.0,0.0,True,False,Rural
2012,2,65,Hautes-Pyrénées,ALLI,Autres,177406,104554,72852,99987,0,58.93,41.07,0.0,0.0,True,False,Rural
2012,2,66,Pyrénées-Orientales,UMP,Droite,329137,201098,128039,192846,85840,61.1,38.9,44.51,26.08,False,True,Rural
2012,2,66,Pyrénées-Orientales,SOC,Autres,329137,201098,128039,192846,80657,61.1,38.9,41.82,24.51,False,True,Rural
2012,2,66,Pyrénées-Orientales,DVG,Gauche,329137,201098,128039,192846,17098,61.1,38.9,8.87,5.19,False,True,Rural
2012,2,66,Pyrénées-Orientales,FN,Extrême droite,329137,201098,128039,192846,9251,61.1,38.9,4.8,2.81,False,True,Rural
2012,2,66,Pyrénées-Orientales,PRV,Autres,329137,201098,128039,192846,0,61.1,38.9,0.0,0.0,False,True,Rural
2012,2,66,Pyrénées-Orientales,ALLI,Autres,329137,201098,128039,192846,0,61.1,38.9,0.0,0.0,False,True,Rural
2012,2,66,Pyrénées-Orientales,FG,Autres,329137,201098,128039,192846,0,61.1,38.9,0.0,0.0,False,True,Rural
2012,2,66,Pyrénées-Orientales,DVD,Droite,329137,201098,128039,192846,0,61.1,38.9,0.0,0.0,False,True,Rural
2012,2,66,Pyrénées-Orientales,VEC,Écologie,329137,201098,128039,192846,0,61.1,38.9,0.0,0.0,False,True,Rural
2012,2,66,Pyrénées-Orientales,RDG,Autres,329137,201098,128039,192846,0,61.1,38.9,0.0,0.0,False,True,Rural
2012,2,66,Pyrénées-Orientales,NCE,Autres,329137,201098,128039,192846,0,61.1,38.9,0.0,0.0,False,True,Rural
2012,2,66,Pyrénées-Orientales,REG,Autres,329137,201098,128039,192846,0,61.1,38.9,0.0,0.0,False,True,Rural
2012,2,66,Pyrénées-Orientales,ECO,Autres,329137,201098,128039,192846,0,61.1,38.9,0.0,0.0,False,True,Rural
2012,2,66,Pyrénées-Orientales,AUT,Autres,329137,201098,128039,192846,0,61.1,38.9,0.0,0.0,False,True,Rural
2012,2,66,Pyrénées-Orientales,CEN,Autres,329137,201098,128039,192846,0,61.1,38.9,0.0,0.0,False,True,Rural
2012,2,66,Pyrénées-Orientales,EXD,Autres,329137,201098,128039,192846,0,61.1,38.9,0.0,0.0,False,True,Rural
2012,2,81,Tarn,SOC,Autres,283718,178907,104811,169389,94208,63.06,36.94,55.62,33.2,True,False,Rural
2012,2,81,Tarn,UMP,Droite,283718,178907,104811,169389,30564,63.06,36.94,18.04,10.77,True,False,Rural
2012,2,81,Tarn,ALLI,Autres,283718,178907,104811,169389,25156,63.06,36.94,14.85,8.87,True,False,Rural
2012,2,81,Tarn,FN,Extrême droite,283718,178907,104811,169389,19461,63.06,36.94,11.49,6.86,True,False,Rural
2012,2,81,Tarn,DVG,Gauche,283718,178907,104811,169389,0,63.06,36.94,0.0,0.0,True,False,Rural
2012,2,81,Tarn,DVD,Droite,283718,178907,104811,169389,0,63.06,36.94,0.0,0.0,True,False,Rural
2012,2,81,Tarn,EXD,Autres,283718,178907,104811,169389,0,63.06,36.94,0.0,0.0,True,False,Rural
2012,2,81,Tarn,AUT,Autres,283718,178907,104811,169389,0,63.06,36.94,0.0,0.0,True,False,Rural
2012,2,81,Tarn,NCE,Autres,283718,178907,104811,169389,0,63.06,36.94,0.0,0.0,True,False,Rural
2012,2,81,Tarn,PRV,Autres,283718,178907,104811,169389,0,63.06,36.94,0.0,0.0,True,False,Rural
2012,2,81,Tarn,ECO,Autres,283718,178907,104811,169389,0,63.06,36.94,0.0,0.0,True,False,Rural
2012,2,81,Tarn,CEN,Autres,283718,178907,104811,169389,0,63.06,36.94,0.0,0.0,True,False,Rural
2012,2,81,Tarn,REG,Autres,283718,178907,104811,169389,0,63.06,36.94,0.0,0.0,True,False,Rural
2012,2,81,Tarn,RDG,Autres,283718,178907,104811,169389,0,63.06,36.94,0.0,0.0,True,False,Rural
2012,2,81,Tarn,VEC,Écologie,283718,178907,104811,169389,0,63.06,36.94,0.0,0.0,True,False,Rural
2012,2,81,Tarn,FG,Autres,283718,178907,104811,169389,0,63.06,36.94,0.0,0.0,True,False,Rural
2012,2,82,Tarn-et-Garonne,RDG,Autres,175401,110744,64657,104973,30445,63.14,36.86,29.0,17.36,True,False,Rural
2012,2,82,Tarn-et-Garonne,SOC,Autres,175401,110744,64657,104973,29270,63.14,36.86,27.88,16.69,True,False,Rural
2012,2,82,Tarn-et-Garonne,UMP,Droite,175401,110744,64657,104973,24841,63.14,36.86,23.66,14.16,True,False,Rural
2012,2,82,Tarn-et-Garonne,FN,Extrême droite,175401,110744,64657,104973,20417,63.14,36.86,19.45,11.64,True,False,Rural
2012,2,82,Tarn-et-Garonne,DVD,Droite,175401,110744,64657,104973,0,63.14,36.86,0.0,0.0,True,False,Rural
2012,2,82,Tarn-et-Garonne,PRV,Autres,175401,110744,64657,104973,0,63.14,36.86,0.0,0.0,True,False,Rural
2012,2,82,Tarn-et-Garonne,FG,Autres,175401,110744,64657,104973,0,63.14,36.86,0.0,0.0,True,False,Rural
2012,2,82,Tarn-et-Garonne,CEN,Autres,175401,110744,64657,104973,0,63.14,36.86,0.0,0.0,True,False,Rural
2012,2,82,Tarn-et-Garonne,NCE,Autres,175401,110744,64657,104973,0,63.14,36.86,0.0,0.0,True,False,Rural
2012,2,82,Tarn-et-Garonne,ALLI,Autres,175401,110744,64657,104973,0,63.14,36.86,0.0,0.0,True,False,Rural
2012,2,82,Tarn-et-Garonne,REG,Autres,175401,110744,64657,104973,0,63.14,36.86,0.0,0.0,True,False,Rural
2012,2,82,Tarn-et-Garonne,VEC,Écologie,175401,110744,64657,104973,0,63.14,36.86,0.0,0.0,True,False,Rural
2012,2,82,Tarn-et-Garonne,DVG,Gauche,175401,110744,64657,104973,0,63.14,36.86,0.0,0.0,True,False,Rural
2012,2,82,Tarn-et-Garonne,EXD,Autres,175401,110744,64657,104973,0,63.14,36.86,0.0,0.0,True,False,Rural
2012,2,82,Tarn-et-Garonne,AUT,Autres,175401,110744,64657,104973,0,63.14,36.86,0.0,0.0,True,False,Rural
2012,2,82,Tarn-et-Garonne,ECO,Autres,175401,110744,64657,104973,0,63.14,36.86,0.0,0.0,True,False,Rural
2017,1,9,Ariège,REM,Centre,117433,63878,53555,61973,17639,54.4,45.6,28.46,15.02,True,False,Rural
2017,1,9,Ariège,FI,Autres,117433,63878,53555,61973,12102,54.4,45.6,19.53,10.31,True,False,Rural
2017,1,9,Ariège,SOC,Autres,117433,63878,53555,61973,9695,54.4,45.6,15.64,8.26,True,False,Rural
2017,1,9,Ariège,FN,Extrême droite,117433,63878,53555,61973,8055,54.4,45.6,13.0,6.86,True,False,Rural
2017,1,9,Ariège,LR,Droite,117433,63878,53555,61973,6252,54.4,45.6,10.09,5.32,True,False,Rural
2017,1,9,Ariège,ECO,Autres,117433,63878,53555,61973,2963,54.4,45.6,4.78,2.52,True,False,Rural
2017,1,9,Ariège,DIV,Autres,117433,63878,53555,61973,2649,54.4,45.6,4.27,2.26,True,False,Rural
2017,1,9,Ariège,COM,Autres,117433,63878,53555,61973,1600,54.4,45.6,2.58,1.36,True,False,Rural
2017,1,9,Ariège,UDI,Droite,117433,63878,53555,61973,327,54.4,45.6,0.53,0.28,True,False,Rural
2017,1,9,Ariège,DLF,Extrême droite,117433,63878,53555,61973,259,54.4,45.6,0.42,0.22,True,False,Rural
2017,1,11,Aude,REM,Centre,272660,145041,127619,140706,39438,53.19,46.81,28.03,14.46,False,True,Rural
2017,1,11,Aude,FN,Extrême droite,272660,145041,127619,140706,28744,53.19,46.81,20.43,10.54,False,True,Rural
2017,1,11,Aude,SOC,Autres,272660,145041,127619,140706,20084,53.19,46.81,14.27,7.37,False,True,Rural
2017,1,11,Aude,FI,Autres,272660,145041,127619,140706,19393,53.19,46.81,13.78,7.11,False,True,Rural
2017,1,11,Aude,LR,Droite,272660,145041,127619,140706,16751,53.19,46.81,11.9,6.14,False,True,Rural
2017,1,11,Aude,ECO,Autres,272660,145041,127619,140706,4287,53.19,46.81,3.05,1.57,False,True,Rural
2017,1,11,Aude,DVG,Gauche,272660,145041,127619,140706,3218,53.19,46.81,2.29,1.18,False,True,Rural
2017,1,11,Aude,COM,Autres,272660,145041,127619,140706,2758,53.19,46.81,1.96,1.01,False,True,Rural
2017,1,11,Aude,DIV,Autres,272660,145041,127619,140706,2082,53.19,46.81,1.48,0.76,False,True,Rural
2017,1,11,Aude,DLF,Extrême droite,272660,145041,127619,140706,1468,53.19,46.81,1.04,0.54,False,True,Rural
2017,1,11,Aude,EXD,Autres,272660,145041,127619,140706,636,53.19,46.81,0.45,0.23,False,True,Rural
2017,1,11,Aude,UDI,Droite,272660,145041,127619,140706,599,53.19,46.81,0.43,0.22,False,True,Rural
2017,1,11,Aude,DVD,Droite,272660,145041,127619,140706,320,53.19,46.81,0.23,0.12,False,True,Rural
2017,1,12,Aveyron,REM,Centre,218012,127268,90744,123990,48647,58.38,41.62,39.23,22.31,True,False,Rural
2017,1,12,Aveyron,LR,Droite,218012,127268,90744,123990,32558,58.38,41.62,26.26,14.93,True,False,Rural
2017,1,12,Aveyron,FI,Autres,218012,127268,90744,123990,16358,58.38,41.62,13.19,7.5,True,False,Rural
2017,1,12,Aveyron,FN,Extrême droite,218012,127268,90744,123990,9920,58.38,41.62,8.0,4.55,True,False,Rural
2017,1,12,Aveyron,SOC,Autres,218012,127268,90744,123990,8136,58.38,41.62,6.56,3.73,True,False,Rural
2017,1,12,Aveyron,ECO,Autres,218012,127268,90744,123990,3551,58.38,41.62,2.86,1.63,True,False,Rural
2017,1,12,Aveyron,COM,Autres,218012,127268,90744,123990,1923,58.38,41.62,1.55,0.88,True,False,Rural
2017,1,12,Aveyron,DVG,Gauche,218012,127268,90744,123990,1062,58.38,41.62,0.86,0.49,True,False,Rural
2017,1,12,Aveyron,DIV,Autres,218012,127268,90744,123990,623,58.38,41.62,0.5,0.29,True,False,Rural
2017,1,12,Aveyron,DLF,Extrême droite,218012,127268,90744,123990,465,58.38,41.62,0.38,0.21,True,False,Rural
2017,1,30,Gard,REM,Centre,537625,258712,278913,252520,64059,48.12,51.88,25.37,11.92,False,True,Rural
2017,1,30,Gard,FN,Extrême droite,537625,258712,278913,252520,60876,48.12,51.88,24.11,11.32,False,True,Rural
2017,1,30,Gard,FI,Autres,537625,258712,278913,252520,30978,48.12,51.88,12.27,5.76,False,True,Rural
2017,1,30,Gard,LR,Droite,537625,258712,278913,252520,26329,48.12,51.88,10.43,4.9,False,True,Rural
2017,1,30,Gard,ECO,Autres,537625,258712,278913,252520,14184,48.12,51.88,5.62,2.64,False,True,Rural
2017,1,30,Gard,MDM,Autres,537625,258712,278913,252520,13943,48.12,51.88,5.52,2.59,False,True,Rural
2017,1,30,Gard,COM,Autres,537625,258712,278913,252520,11681,48.12,51.88,4.63,2.17,False,True,Rural
2017,1,30,Gard,SOC,Autres,537625,258712,278913,252520,9954,48.12,51.88,3.94,1.85,False,True,Rural
2017,1,30,Gard,UDI,Droite,537625,258712,278913,252520,5462,48.12,51.88,2.16,1.02,False,True,Rural
2017,1,30,Gard,DVG,Gauche,537625,258712,278913,252520,4896,48.12,51.88,1.94,0.91,False,True,Rural
2017,1,30,Gard,DLF,Extrême droite,537625,258712,278913,252520,3106,48.12,51.88,1.23,0.58,False,True,Rural
2017,1,30,Gard,DIV,Autres,537625,258712,278913,252520,2981,48.12,51.88,1.18,0.55,False,True,Rural
2017,1,30,Gard,DVD,Droite,537625,258712,278913,252520,1784,48.12,51.88,0.71,0.33,False,True,Rural
2017,1,30,Gard,EXD,Autres,537625,258712,278913,252520,284,48.12,51.88,0.11,0.05,False,True,Rural
2017,1,31,Haute-Garonne,REM,Centre,899755,472812,426943,463610,153822,52.55,47.45,33.18,17.1,True,False,Rural
2017,1,31,Haute-Garonne,FI,Autres,899755,472812,426943,463610,72738,52.55,47.45,15.69,8.08,True,False,Rural
2017,1,31,Haute-Garonne,SOC,Autres,899755,472812,426943,463610,55270,52.55,47.45,11.92,6.14,True,False,Rural
2017,1,31,Haute-Garonne,FN,Extrême droite,899755,472812,426943,463610,51760,52.55,47.45,11.16,5.75,True,False,Rural
2017,1,31,Haute-Garonne,LR,Droite,899755,472812,426943,463610,44953,52.55,47.45,9.7,5.0,True,False,Rural
2017,1,31,Haute-Garonne,ECO,Autres,899755,472812,426943,463610,24580,52.55,47.45,5.3,2.73,True,False,Rural
2017,1,31,Haute-Garonne,MDM,Autres,899755,472812,426943,463610,19234,52.55,47.45,4.15,2.14,True,False,Rural
2017,1,31,Haute-Garonne,UDI,Droite,899755,472812,426943,463610,13287,52.55,47.45,2.87,1.48,True,False,Rural
2017,1,31,Haute-Garonne,DIV,Autres,899755,472812,426943,463610,10577,52.55,47.45,2.28,1.18,True,False,Rural
2017,1,31,Haute-Garonne,COM,Autres,899755,472812,426943,463610,9206,52.55,47.45,1.99,1.02,True,False,Rural
2017,1,31,Haute-Garonne,DLF,Extrême droite,899755,472812,426943,463610,2570,52.55,47.45,0.55,0.29,True,False,Rural
2017,1,31,Haute-Garonne,DVG,Gauche,899755,472812,426943,463610,1259,52.55,47.45,0.27,0.14,True,False,Rural
2017,1,31,Haute-Garonne,EXD,Autres,899755,472812,426943,463610,826,52.55,47.45,0.18,0.09,True,False,Rural
2017,1,31,Haute-Garonne,DVD,Droite,899755,472812,426943,463610,453,52.55,47.45,0.1,0.05,True,False,Rural
2017,1,31,Haute-Garonne,REG,Autres,899755,472812,426943,463610,345,52.55,47.45,0.07,0.04,True,False,Rural
2017,1,32,Gers,REM,Centre,145005,83384,61621,81018,23333,57.5,42.5,28.8,16.09,True,False,Rural
2017,1,32,Gers,SOC,Autres,145005,83384,61621,81018,14133,57.5,42.5,17.44,9.75,True,False,Rural
2017,1,32,Gers,FN,Extrême droite,145005,83384,61621,81018,9247,57.5,42.5,11.41,6.38,True,False,Rural
2017,1,32,Gers,FI,Autres,145005,83384,61621,81018,9016,57.5,42.5,11.13,6.22,True,False,Rural
2017,1,32,Gers,UDI,Droite,145005,83384,61621,81018,6437,57.5,42.5,7.95,4.44,True,False,Rural
2017,1,32,Gers,DVD,Droite,145005,83384,61621,81018,4702,57.5,42.5,5.8,3.24,True,False,Rural
2017,1,32,Gers,LR,Droite,145005,83384,61621,81018,3998,57.5,42.5,4.93,2.76,True,False,Rural
2017,1,32,Gers,ECO,Autres,145005,83384,61621,81018,2814,57.5,42.5,3.47,1.94,True,False,Rural
2017,1,32,Gers,DIV,Autres,145005,83384,61621,81018,2371,57.5,42.5,2.93,1.64,True,False,Rural
2017,1,32,Gers,DVG,Gauche,145005,83384,61621,81018,2259,57.5,42.5,2.79,1.56,True,False,Rural
2017,1,32,Gers,COM,Autres,145005,83384,61621,81018,1786,57.5,42.5,2.2,1.23,True,False,Rural
2017,1,32,Gers,DLF,Extrême droite,145005,83384,61621,81018,425,57.5,42.5,0.52,0.29,True,False,Rural
2017,1,34,Hérault,REM,Centre,800476,387288,413188,378035,117488,48.38,51.62,31.08,14.68,False,True,Rural
2017,1,34,Hérault,FN,Extrême droite,800476,387288,413188,378035,77024,48.38,51.62,20.37,9.62,False,True,Rural
2017,1,34,Hérault,FI,Autres,800476,387288,413188,378035,56990,48.38,51.62,15.08,7.12,False,True,Rural
2017,1,34,Hérault,LR,Droite,800476,387288,413188,378035,41368,48.38,51.62,10.94,5.17,False,True,Rural
2017,1,34,Hérault,SOC,Autres,800476,387288,413188,378035,29597,48.38,51.62,7.83,3.7,False,True,Rural
2017,1,34,Hérault,ECO,Autres,800476,387288,413188,378035,14155,48.38,51.62,3.74,1.77,False,True,Rural
2017,1,34,Hérault,COM,Autres,800476,387288,413188,378035,8194,48.38,51.62,2.17,1.02,False,True,Rural
2017,1,34,Hérault,DVD,Droite,800476,387288,413188,378035,8147,48.38,51.62,2.16,1.02,False,True,Rural
2017,1,34,Hérault,DVG,Gauche,800476,387288,413188,378035,6916,48.38,51.62,1.83,0.86,False,True,Rural
2017,1,34,Hérault,DIV,Autres,800476,387288,413188,378035,6838,48.38,51.62,1.81,0.85,False,True,Rural
2017,1,34,Hérault,UDI,Droite,800476,387288,413188,378035,3836,48.38,51.62,1.01,0.48,False,True,Rural
2017,1,34,Hérault,DLF,Extrême droite,800476,387288,413188,378035,3143,48.38,51.62,0.83,0.39,False,True,Rural
2017,1,34,Hérault,EXD,Autres,800476,387288,413188,378035,1476,48.38,51.62,0.39,0.18,False,True,Rural
2017,1,34,Hérault,RDG,Autres,800476,387288,413188,378035,159,48.38,51.62,0.04,0.02,False,True,Rural
2017,1,46,Lot,REM,Centre,136169,79534,56635,77574,24758,58.41,41.59,31.92,18.18,True,False,Rural
2017,1,46,Lot,FI,Autres,136169,79534,56635,77574,11571,58.41,41.59,14.92,8.5,True,False,Rural
2017,1,46,Lot,LR,Droite,136169,79534,56635,77574,11254,58.41,41.59,14.51,8.26,True,False,Rural
2017,1,46,Lot,SOC,Autres,136169,79534,56635,77574,7116,58.41,41.59,9.17,5.23,True,False,Rural
2017,1,46,Lot,FN,Extrême droite,136169,79534,56635,77574,6785,58.41,41.59,8.75,4.98,True,False,Rural
2017,1,46,Lot,RDG,Autres,136169,79534,56635,77574,4930,58.41,41.59,6.36,3.62,True,False,Rural
2017,1,46,Lot,ECO,Autres,136169,79534,56635,77574,3923,58.41,41.59,5.06,2.88,True,False,Rural
2017,1,46,Lot,UDI,Droite,136169,79534,56635,77574,3630,58.41,41.59,4.68,2.67,True,False,Rural
2017,1,46,Lot,COM,Autres,136169,79534,56635,77574,1914,58.41,41.59,2.47,1.41,True,False,Rural
2017,1,46,Lot,DIV,Autres,136169,79534,56635,77574,831,58.41,41.59,1.07,0.61,True,False,Rural
2017,1,46,Lot,DLF,Extrême droite,136169,79534,56635,77574,447,58.41,41.59,0.58,0.33,True,False,Rural
2017,1,48,Lozère,LR,Droite,59443,35304,24139,34296,10600,59.39,40.61,30.91,17.83,False,True,Rural
2017,1,48,Lozère,REM,Centre,59443,35304,24139,34296,7427,59.39,40.61,21.66,12.49,False,True,Rural
2017,1,48,Lozère,SOC,Autres,59443,35304,24139,34296,4495,59.39,40.61,13.11,7.56,False,True,Rural
2017,1,48,Lozère,FI,Autres,59443,35304,24139,34296,3335,59.39,40.61,9.72,5.61,False,True,Rural
2017,1,48,Lozère,FN,Extrême droite,59443,35304,24139,34296,2369,59.39,40.61,6.91,3.99,False,True,Rural
2017,1,48,Lozère,COM,Autres,59443,35304,24139,34296,2294,59.39,40.61,6.69,3.86,False,True,Rural
2017,1,48,Lozère,DVD,Droite,59443,35304,24139,34296,2291,59.39,40.61,6.68,3.85,False,True,Rural
2017,1,48,Lozère,DIV,Autres,59443,35304,24139,34296,727,59.39,40.61,2.12,1.22,False,True,Rural
2017,1,48,Lozère,DLF,Extrême droite,59443,35304,24139,34296,383,59.39,40.61,1.12,0.64,False,True,Rural
2017,1,48,Lozère,EXD,Autres,59443,35304,24139,34296,208,59.39,40.61,0.61,0.35,False,True,Rural
2017,1,65,Hautes-Pyrénées,REM,Centre,177666,93938,83728,91108,34250,52.87,47.13,37.59,19.28,True,False,Rural
2017,1,65,Hautes-Pyrénées,FI,Autres,177666,93938,83728,91108,13362,52.87,47.13,14.67,7.52,True,False,Rural
2017,1,65,Hautes-Pyrénées,FN,Extrême droite,177666,93938,83728,91108,9991,52.87,47.13,10.97,5.62,True,False,Rural
2017,1,65,Hautes-Pyrénées,RDG,Autres,177666,93938,83728,91108,7615,52.87,47.13,8.36,4.29,True,False,Rural
2017,1,65,Hautes-Pyrénées,SOC,Autres,177666,93938,83728,91108,6583,52.87,47.13,7.23,3.71,True,False,Rural
2017,1,65,Hautes-Pyrénées,LR,Droite,177666,93938,83728,91108,6523,52.87,47.13,7.16,3.67,True,False,Rural
2017,1,65,Hautes-Pyrénées,COM,Autres,177666,93938,83728,91108,4108,52.87,47.13,4.51,2.31,True,False,Rural
2017,1,65,Hautes-Pyrénées,ECO,Autres,177666,93938,83728,91108,3072,52.87,47.13,3.37,1.73,True,False,Rural
2017,1,65,Hautes-Pyrénées,DIV,Autres,177666,93938,83728,91108,1948,52.87,47.13,2.14,1.1,True,False,Rural
2017,1,65,Hautes-Pyrénées,DVD,Droite,177666,93938,83728,91108,1370,52.87,47.13,1.5,0.77,True,False,Rural
